Date,ISIN,Maturity Date,91-day Rejection Rate,91-day Wair,182-day Rejection Rate,182-day Wair,364-day Rejection Rate,364-day Wair,91-day Volume awarded,182-day Volume awarded,364-day Volume awarded,91-day Tenders per tenor,182-day Tenders per tenor,364-day Tenders per Tenor,91-day Total offers,182-day Total Offers,364-day Total offers,91-day Bid-to-cover,182-day Bid-to-cover,364-day Bid-to-cover
2021-11-08,PIBL1221B069,2022-02-09,0,1.143,0,1.401,0,1.616,5000,5000,5000,14531.0,15260.0,12725.0,5000.0,5000.0,5000.0,2.9062,3.052,2.545
2021-11-15,PIBL1221B078,2022-02-16,0,1.15,0,1.413,0,1.6209999999999998,5000,5000,5000,11340.0,13070.0,13580.0,5000.0,5000.0,5000.0,2.268,2.614,2.716
2021-11-22,PIBL1221B087,2022-02-23,0,1.1780000000000002,0,1.443,0,1.628,5000,5000,5000,8782.0,10860.0,14120.0,5000.0,5000.0,5000.0,1.7564,2.172,2.824
2021-11-29,PIBL1221C095,2022-12-01,0,1.164,0,1.4489999999999998,0,1.636,2000,3000,5000,11318.0,13983.0,12350.0,2000.0,3000.0,5000.0,5.659,4.661,2.47
2021-12-06,PIBL1221C102,2021-03-09,0,1.155,0,1.443,0,1.643,2000,3000,5000,13300.0,16012.0,11973.0,2000.0,3000.0,5000.0,6.65,5.3373333333333335,2.3946
2021-12-14,PIBL1221C111,2021-03-09,0,1.125,0,1.428,0,1.649,2000,3000,5000,16757.0,19360.0,16641.0,2000.0,3000.0,5000.0,8.3785,6.453333333333333,3.3282
2022-01-03,PIBL1221D147,2022-04-06,0,1.075,0,1.269,0,1.6,5000,5000,5000,24144.0,24320.0,22589.0,5000.0,5000.0,5000.0,4.8288,4.864,4.5178
2022-01-10,PIBL1221D156,2022-04-13,0,0.9690000000000001,0,1.121,0,1.468,5000,5000,5000,23702.0,24980.0,24900.0,5000.0,5000.0,5000.0,4.7404,4.996,4.98
2022-01-17,PIBL1221D165,2022-04-20,0,0.8750000000000001,0,1.097,0,1.415,5000,5000,5000,27499.0,26376.0,23800.0,5000.0,5000.0,5000.0,5.4998,5.2752,4.76
2022-01-24,PIBL1221D174,2022-04-27,0,0.6930000000000001,0,1.077,0,1.41,5000,5000,5000,27976.0,27857.0,20532.0,5000.0,5000.0,5000.0,5.5952,5.5714,4.1064
2022-01-31,PIBL1221E182,2022-05-04,0,0.6910000000000001,0,1.023,0,1.4080000000000001,5000,5000,5000,17202.0,24000.0,18569.0,5000.0,5000.0,5000.0,3.4404,4.8,3.7138
2022-02-07,PIBL1221E191,2022-05-11,0,0.7100000000000001,0,1.022,0,1.4080000000000001,5000,5000,5000,14730.0,21460.0,17560.0,5000.0,5000.0,5000.0,2.946,4.292,3.512
2022-02-14,PIBL1221E208,2022-05-18,0,0.8099999999999999,0,1.0659999999999998,0,1.4749999999999999,5000,5000,5000,13570.0,14790.0,12874.0,5000.0,5000.0,5000.0,2.714,2.958,2.5748
2022-02-21,PIBL1221E217,2022-05-25,0,0.899,0,1.157,0,1.568,5000,5000,5000,13314.0,11490.0,11118.0,5000.0,5000.0,5000.0,2.6628,2.298,2.2236
2022-02-28,PIBL1221F225,2022-06-01,100,,100,,100,,0,0,0,6070.0,5652.0,6820.0,5000.0,5000.0,5000.0,1.214,1.1304,1.364
2022-03-07,PIBL1221F234,2022-06-08,100,,100,,100,,0,0,0,7610.0,6459.0,7165.0,5000.0,5000.0,5000.0,1.522,1.2918,1.433
2022-03-14,PIBL1221F243,2022-06-15,39.26,1.3050000000000002,40.0,1.458,38.0,1.7340000000000002,3037,3000,3100,8959.0,7220.0,7170.0,5000.0,5000.0,5000.0,1.7918,1.444,1.434
2022-03-21,PIBL1221F252,2022-06-22,2.68,1.536,0,1.6070000000000002,19.400000000000002,1.7919999999999998,4866,5000,4030,9474.0,8740.0,7700.0,5000.0,5000.0,5000.0,1.8948,1.748,1.54
2022-03-28,PIBL1221F261,2022-06-29,0,1.587,0,,100,0,5000,5000,0,17802.0,9400.0,8602.0,5000.0,5000.0,5000.0,3.5604,1.88,1.7204
2022-04-04,PIBL1221G279,2022-07-06,0,1.38,0,1.781,0,1.883,5000,5000,5000,29350.0,14170.0,11072.0,5000.0,5000.0,5000.0,5.87,2.834,2.2144
2022-04-11,PIBL1221G288,2022-07-13,0,1.25,-40.0,1.555,0,1.857,5000,7000,5000,32734.0,27500.0,11020.0,5000.0,5000.0,5000.0,6.5468,5.5,2.204
2022-04-18,PIBL1221G297,2022-07-20,-40.0,1.2229999999999999,0,1.568,0,1.8769999999999998,7000,5000,5000,26230.0,15850.0,11954.0,5000.0,5000.0,5000.0,5.246,3.17,2.3908
2022-04-25,PIBL1221G304,2022-07-27,0,1.1400000000000001,0,1.558,0,1.9009999999999998,5000,5000,5000,17200.0,13440.0,5000.0,5000.0,5000.0,5000.0,3.44,2.688,1.0
2022-05-02,PIBL1221H312,2022-08-03,0,1.272,0,1.635,43.35573379579449,1.933,5000,5000,2613,10536.0,8582.0,4613.0,5000.0,5000.0,5000.0,2.1072,1.7164,0.9226
2022-05-10,PIBL1221H321,2022-08-10,0,1.5310000000000001,100,0,100,0,5000,0,0,9009.0,6400.0,4575.0,5000.0,5000.0,5000.0,1.8018,1.28,0.915
2022-05-16,PIBL1221H330,2022-08-17,100,,100,0,100,0,0,0,0,13304.0,7327.0,2900.0,5000.0,5000.0,5000.0,2.6608,1.4654,0.58
2022-05-23,PIBL1221H349,2022-08-24,0,1.675,30.0,1.892,100,0,5000,3500,0,21629.0,10596.0,4320.0,5000.0,5000.0,5000.0,4.3258,2.1192,0.864
2022-05-30,PIBL1221l357,2022-08-31,0,1.46,0,1.812,100,0,5000,5000,0,22341.0,14955.0,5580.0,5000.0,5000.0,5000.0,4.4682,2.991,1.116
2022-06-06,PIBL1221l366,2022-09-07,0,1.44,0,1.8339999999999999,21.52,2.297,5000,5000,3924,20790.0,15020.0,6844.0,5000.0,5000.0,5000.0,4.158,3.004,1.3688
2022-06-13,PIBL1221l375,2022-09-14,0,1.572,0,1.934,20.0,2.325,5000,5000,4000,12330.0,11350.0,6000.0,5000.0,5000.0,5000.0,2.466,2.27,1.2
2022-06-20,PIBL1221l384,2022-09-21,38.6,1.7590000000000001,0,2.1319999999999997,23.0,2.4539999999999997,3070,5000,3850,11285.0,5820.0,5500.0,5000.0,5000.0,5000.0,2.257,1.164,1.1
2022-06-27,PIBL1221l393,2022-09-28,0,1.855,21.0,2.4,0,2.63,5000,3950,5000,14926.0,5500.0,6750.0,5000.0,5000.0,5000.0,2.9852,1.1,1.35
2022-07-04,PIBL1221J409,2022-10-05,0,1.908,0,2.608,0,2.811,5000,5000,5000,18673.0,6376.0,7710.0,5000.0,5000.0,5000.0,3.7346,1.2752,1.542
2022-07-11,PIBL1221J418,2022-07-13,0,1.876,18.0,2.907,18.8,2.981,5000,4100,4060,24563.0,7050.0,5110.0,5000.0,5000.0,5000.0,4.9126,1.41,1.022
2022-07-18,PIBL1221J427,2022-10-19,0,2.323,42.0,3.083,0,3.258,5000,2900,5000,16615.0,8888.0,8020.0,5000.0,5000.0,5000.0,3.323,1.7776,1.604
2022-07-25,PIBL12221J436,2022-10-26,0,2.273,0,3.143,25.0,3.356,5000,5000,3750,20574.0,12120.0,6150.0,5000.0,5000.0,5000.0,4.1148,2.424,1.23
2022-08-01,PIBL1221K443,2022-11-02,0,2.09,0,3.1879999999999997,0,3.4799999999999995,5000,5000,5000,24073.0,12940.0,6293.0,5000.0,5000.0,5000.0,4.8146,2.588,1.2586
2022-08-08,PIBL1221K443,2022-11-09,0,1.8499999999999999,0,3.211,0,3.6350000000000002,5000,5000,5000,18690.0,17165.0,7910.0,5000.0,5000.0,5000.0,3.738,3.433,1.582
2022-08-15,PIBL1221K461,2022-11-16,0,1.8739999999999999,0,3.2259999999999995,0,3.712,5000,5000,5000,14610.0,18006.0,7916.0,5000.0,5000.0,5000.0,2.922,3.6012,1.5832
2022-08-22,PIBL1221K470,2022-11-23,14.000000000000002,2.07,0,3.3360000000000003,45.58,3.782,4300,5000,2721,8270.0,5000.0,7221.0,5000.0,5000.0,5000.0,1.654,1.0,1.4442
2022-08-30,PIBL1221L488,2022-11-29,100,0,100,0,100,0,0,0,0,6103.0,8252.0,2934.0,5000.0,5000.0,5000.0,1.2206,1.6504,0.5868
2022-09-05,PIBL1221L497,2022-12-07,9.139999999999999,2.318,49.5,3.485,100,0,4543,2525,0,7923.0,10629.0,5101.0,5000.0,5000.0,5000.0,1.5846,2.1258,1.0202
2022-09-12,PIBL1221L503,2022-12-14,100,,0,3.634,100,0,0,5000,0,4650.0,9975.0,4856.0,5000.0,5000.0,5000.0,0.93,1.995,0.9712
2022-09-19,PIBL0622F010,2022-12-21,100,,36.76,3.81,100,0,0,3162,0,5965.0,7123.0,3200.0,5000.0,5000.0,5000.0,1.193,1.4246,0.64
2022-09-27,PIBL0622F029,2022-12-28,100,,33.0,3.9579999999999997,100,,0,3350,0,4600.0,9000.0,4064.0,5000.0,5000.0,5000.0,0.92,1.8,0.8128
2022-10-04,PIBL122A013,2023-01-04,100,,100,,100,,0,0,0,5780.0,4780.0,3678.0,5000.0,5000.0,5000.0,1.156,0.956,0.7356
2022-10-10,PIBL122A022,2023-01-11,74.6,3.819,46.1,4.415,100,,1270,2695,0,7580.0,5645.0,3081.0,5000.0,5000.0,5000.0,1.516,1.129,0.6162
2022-10-17,PIBL122A031,2023-01-18,100,,100,,100,,0,0,0,7600.0,5503.0,3200.0,5000.0,5000.0,5000.0,1.52,1.1006,0.64
2022-10-24,PIBL122A040,2023-01-25,49.9,4.22,57.99999999999999,4.65,59.019999999999996,4.875,2505,2100,2049,8300.0,7466.0,5094.0,5000.0,5000.0,5000.0,1.66,1.4932,1.0188
2022-11-02,PIBL122B058,2023-02-01,100,,100,,100,,0,0,0,8485.0,4930.0,2670.0,5000.0,5000.0,5000.0,1.697,0.986,0.534
2022-11-07,PIBL122B067,2023-02-08,57.99999999999999,4.35,50.0,4.8,55.319148936170215,5.0,2100,2500,2100,9350.0,7457.0,4700.0,5000.0,5000.0,5000.0,1.87,1.4914,0.94
2022-11-14,PIBL1222B076,2023-02-15,0,4.4639999999999995,56.00000000000001,4.838,56.25,5.1,5000,2200,1400,13700.0,7147.0,3200.0,5000.0,5000.0,5000.0,2.74,1.4294,0.64
2022-11-21,PIBL1222B085,2023-02-22,0,4.375,35.0,4.920999999999999,53.73164353248844,5.142,5000,3250,2300,17371.0,7110.0,4971.0,5000.0,5000.0,5000.0,3.4742,1.422,0.9942
2022-11-28,PIBL0322K020,2023-03-01,0,4.205,57.99999999999999,4.92,37.3134328358209,5.1499999999999995,5000,2100,2520,25987.0,5780.0,4020.0,5000.0,5000.0,5000.0,5.1974,1.156,0.804
2022-12-05,PIBL0622I044,2023-03-08,0,4.089,0,4.95,100,,5000,2100,0,19096.0,2100.0,3990.0,5000.0,5000.0,5000.0,3.8192,0.42,0.798
2023-01-03,PIBL1222D145,2023-04-05,0,4.154999999999999,0,4.903,21.58968850698174,5.24,5000,5000,3650,14650.0,10950.0,4655.0,5000.0,5000.0,5000.0,2.93,2.19,0.931
2023-01-09,PIBL1222D154,2023-04-12,0,4.232,0,4.9590000000000005,5.0,5.393,5000,5000,4750,11875.0,9180.0,6940.0,5000.0,5000.0,5000.0,2.375,1.836,1.388
2023-01-16,PIBL1222D163,2023-04-19,0,4.25,0,4.967,0,5.448,5000,5000,5000,16321.0,15200.0,14370.0,5000.0,5000.0,5000.0,3.2642,3.04,2.874
2023-01-23,PIBL1222D172,2023-04-26,0,4.211,0,4.912,0,5.428,5000,5000,5000,22360.0,19080.0,20573.0,5000.0,5000.0,5000.0,4.472,3.816,4.1146
2023-01-30,PIBL1222E180,2023-05-03,0,4.152,0,4.875,0,5.354,5000,5000,5000,16580.0,17000.0,28270.0,5000.0,5000.0,5000.0,3.316,3.4,5.654
2023-02-06,PIBL0622K069,2023-05-10,0,4.186,0,4.867,0,5.292,5000,5000,5000,6756.0,10150.0,20880.0,5000.0,5000.0,5000.0,1.3512,2.03,4.176
2023-02-13,PIBL0622K078,2023-05-17,0,4.2299999999999995,0,4.949,0,5.298,5000,5000,5000,8856.0,7776.0,15550.0,5000.0,5000.0,5000.0,1.7712,1.5552,3.11
2023-02-20,PIBL0622K087,2023-05-24,28.999999999999996,4.413,10.0,5.06,0,5.455,3550,4500,5000,7330.0,10000.0,12988.0,5000.0,5000.0,5000.0,1.466,2.0,2.5976
2023-02-27,PIBL0622K096,2023-05-31,100,,0,5.177,0,5.577,0,5000,5000,4120.0,9460.0,9070.0,5000.0,5000.0,5000.0,0.824,1.892,1.814
2023-03-06,PIBL1222F232,2023-06-07,50.9,4.585999999999999,55.00000000000001,5.378,0,5.707,2455,2250,5000,5172.0,6800.0,8157.0,5000.0,5000.0,5000.0,1.0344,1.36,1.6314
2023-03-13,PIBL1222F241,2022-06-14,24.38,4.664,18.88,5.437,0,5.717,3781,4056,5000,6091.0,7816.0,7722.0,5000.0,5000.0,5000.0,1.2182,1.5632,1.5444
2023-03-20,PIBL1222F250,2023-06-21,37.36698836921554,4.9110000000000005,26.0,5.556,11.899999999999999,5.864,2531,3700,4405,4041.0,6970.0,6795.0,5000.0,5000.0,5000.0,0.8082,1.394,1.359
2023-03-27,PIBL1222F269,2023-06-28,71.44,5.149,57.49999999999999,5.6770000000000005,0,5.987,1428,2125,5000,6038.0,5635.0,11579.0,5000.0,5000.0,5000.0,1.2076,1.127,2.3158
2023-04-03,PIBL1222G277,2023-07-05,0,5.045,44.0,5.6739999999999995,0,5.976999999999999,5000,2800,5000,13940.0,10435.0,9815.0,5000.0,5000.0,5000.0,2.788,2.087,1.963
2023-04-11,PIBL1222G286,2023-07-12,8.0,5.314,14.000000000000002,5.7,0,5.991,4600,4300,5000,6744.0,8578.0,9287.0,5000.0,5000.0,5000.0,1.3488,1.7156,1.8574
2023-04-17,PIBL1222G295,2023-07-19,70.0,5.55,31.0,5.811999999999999,15.5,6.0729999999999995,1500,3450,4225,5200.0,7050.0,7575.0,5000.0,5000.0,5000.0,1.04,1.41,1.515
2023-04-24,PIBL1222G302,2023-07-26,40.97803939325334,5.869,35.28,5.992999999999999,5.42,6.209,2607,3236,4729,4417.0,6146.0,6990.0,5000.0,5000.0,5000.0,0.8834,1.2292,1.398
2023-05-02,PIBL1222H310,2023-08-02,61.7,6.0,100,,0,6.247,1915,0,5000,5075.0,7160.0,9888.0,5000.0,5000.0,5000.0,1.015,1.432,1.9776
2023-05-08,PIBL1222H329,2023-08-09,38.800000000000004,5.891,39.4,6.109,0,6.211,3060,3030,5000,10268.0,13140.0,21946.0,5000.0,5000.0,5000.0,2.0536,2.628,4.3892
2023-05-15,PIBL1222H338,2023-08-16,0,5.874,0,5.991,0,6.0280000000000005,5000,5000,5000,14642.0,14271.0,30683.0,5000.0,5000.0,5000.0,2.9284,2.8542,6.1366
2023-05-22,PIBL1222H347,2023-08-23,0,5.777,0,5.898,0,5.945,5000,5000,5000,14062.0,20080.0,26528.0,5000.0,5000.0,5000.0,2.8124,4.016,5.3056
2023-05-29,PIBL0623C011,2023-08-30,0,5.783,0,5.8790000000000004,0,5.9479999999999995,5000,5000,5000,13680.0,16530.0,18516.0,5000.0,5000.0,5000.0,2.736,3.306,3.7032
2023-06-05,PIBL0623C020,2023-09-06,0,5.827,0,5.891,0,5.9799999999999995,5000,5000,5000,6589.0,11070.0,9994.0,5000.0,5000.0,5000.0,1.3178,2.214,1.9988
2023-06-13,PIBL0623C039,2023-09-13,20.14165559982293,5.922000000000001,0,5.978,0,6.062,3608,5000,5000,4518.0,7720.0,7811.0,5000.0,5000.0,5000.0,0.9036,1.544,1.5622
2023-06-19,PIBL0623C048,2023-09-20,34.839999999999996,6.029,41.980000000000004,6.081,47.18,6.166,3258,2901,2641,5568.0,6536.0,6501.0,5000.0,5000.0,5000.0,1.1136,1.3072,1.3002
2023-06-26,PIBL0623C057,2023-09-27,0,6.085999999999999,40.36144578313253,6.144,47.78,6.219,5000,2970,2611,6677.0,4980.0,5991.0,5000.0,5000.0,5000.0,1.3354,0.996,1.1982
2023-07-03,PIBL0623D065,2023-10-04,40.92,6.15,42.33261339092873,6.265999999999999,28.1,6.286,2954,2670,3595,6584.0,4630.0,6205.0,5000.0,5000.0,5000.0,1.3168,0.926,1.241
2023-07-10,PIBL0623D074,2023-10-11,0,5.973,0,6.265999999999999,11.66,6.339,5000,5000,4417,11128.0,8328.0,8104.0,5000.0,5000.0,5000.0,2.2256,1.6656,1.6208
2023-07-17,PIBL0623D083,2023-10-18,0,5.884,0,6.095,0,6.226,5000,5000,5000,17716.0,14310.0,12732.0,5000.0,5000.0,5000.0,3.5432,2.862,2.5464
2023-07-25,PIBL1223J434,2023-10-25,0,5.611,0,5.8229999999999995,0,6.184,5000,5000,5000,29775.0,22815.0,14105.0,5000.0,5000.0,5000.0,5.955,4.563,2.821
2023-07-31,PH0000057275,2023-10-31,0,5.224,0,5.789,0,6.21,5000,5000,5000,20867.0,13309.0,10927.0,5000.0,5000.0,5000.0,4.1734,2.6618,2.1854
2023-08-07,PIBL1222K450,2023-11-08,28.000000000000004,5.598,0,5.99,0,6.294,3600,5000,5000,17509.0,10820.0,9733.0,5000.0,5000.0,5000.0,3.5018,2.164,1.9466
2023-08-14,PIBL1222K469,2023-11-15,0,5.704,23.400000000000002,5.945,32.9,6.325,5000,3830,3355,16307.0,13360.0,11038.0,5000.0,5000.0,5000.0,3.2614,2.672,2.2076
2023-08-22,PIBL1222K478,2023-11-22,0,5.671,0,5.986,0,6.334,5000,5000,5000,18164.0,10945.0,13882.0,5000.0,5000.0,5000.0,3.6328,2.189,2.7764
2023-08-29,PIBL1222K467,2023-11-29,0,5.573,0,5.992999999999999,0,6.297,5000,5000,5000,18625.0,13460.0,17040.0,5000.0,5000.0,5000.0,3.725,2.692,3.408
2023-09-04,PIBL0623F107,2023-12-06,0,5.552,0,5.966,0,6.198,5000,5000,5000,13242.0,15043.0,19275.0,5000.0,5000.0,5000.0,2.6484,3.0086,3.855
2023-09-11,PH0000056871,2023-12-13,0,5.575,0,5.96,0,6.1899999999999995,5000,5000,5000,14715.0,15983.0,21116.0,5000.0,5000.0,5000.0,2.943,3.1966,4.2232
2023-09-18,PH0000056962,2023-12-20,0,5.552,0,5.939,0,6.0729999999999995,5000,5000,5000,16370.0,17792.0,21503.0,5000.0,5000.0,5000.0,3.274,3.5584,4.3006
2023-09-25,PH0000056996,2023-12-27,0,5.595,0,5.968,0,6.119,5000,5000,5000,10045.0,16280.0,13697.0,5000.0,5000.0,5000.0,2.009,3.256,2.7394
2023-10-02,PIBL1223A011,2024-01-03,0,5.698,0,6.023,41.68,6.215,5000,5000,2916,10010.0,33121.0,8458.0,5000.0,5000.0,5000.0,2.002,6.6242,1.6916
2023-10-09,PIBL1223A020,2023-01-10,4.24,5.806,11.799999999999999,6.115,33.6,6.305,4788,4410,3320,6898.0,7646.0,8020.0,5000.0,5000.0,5000.0,1.3796,1.5292,1.604
2023-10-16,PIBL1223A039,2024-01-17,27.26,5.99,33.800000000000004,6.207,0,6.388000000000001,3637,3310,5000,5137.0,6520.0,7714.0,5000.0,5000.0,5000.0,1.0274,1.304,1.5428
2023-10-23,PIBL1223A048,2024-01-24,0,6.149,14.799999999999999,6.329999999999999,0,6.479,5000,4260,5000,7804.0,5460.0,10095.0,5000.0,5000.0,5000.0,1.5608,1.092,2.019
2023-10-31,PIBL1223B056,2024-01-31,0,6.343,21.0,6.462,24.0,6.5920000000000005,5000,3950,3800,7836.0,6410.0,7695.0,5000.0,5000.0,5000.0,1.5672,1.282,1.539
2023-11-06,PIBL1223B065,2024-02-07,0,6.351999999999999,10.0,6.5360000000000005,25.6,6.590999999999999,5000,4500,3720,14790.0,7176.0,10350.0,5000.0,5000.0,5000.0,2.958,1.4352,2.07
2023-11-13,PIBL1223B074,2024-02-14,0,6.123,0,6.512999999999999,0,6.5600000000000005,5000,5000,5000,20133.0,10732.0,15576.0,5000.0,5000.0,5000.0,4.0266,2.1464,3.1152
2023-11-28,PIBL1223C091,2024-02-28,0,4.753,0,5.181,0,5.727,3000,3000,4000,25615.0,22380.0,24220.0,3000.0,3000.0,4000.0,8.538333333333334,7.46,6.055
2023-12-04,PIBL1223C108,2024-03-06,-40.0,4.9959999999999996,16.666666666666664,5.267,25.374999999999996,5.732,4200,2500,2985,15512.0,9260.0,9960.0,3000.0,3000.0,4000.0,5.1706666666666665,3.0866666666666664,2.49
2024-01-02,PIBL1223D143,2024-04-03,0,5.140000000000001,-40.0,5.578,0,5.829,5000,7000,5000,13360.0,14360.0,12225.0,5000.0,5000.0,5000.0,2.672,2.872,2.445
2024-01-08,PIBL1223D152,2024-04-10,-40.0,5.102,-40.0,5.582,0,5.973,7000,7000,5000,18360.0,16910.0,11605.0,5000.0,5000.0,5000.0,3.672,3.382,2.321
2024-01-15,PIBL1223D161,2024-04-17,0,5.226,0,5.685,0,5.9990000000000006,5000,5000,5000,13752.0,13060.0,16376.0,5000.0,5000.0,5000.0,2.7504,2.612,3.2752
2024-01-22,PIBL1223D170,2024-04-24,0,5.306,0,5.766,0,6.037,5000,5000,5000,11940.0,10970.0,12075.0,5000.0,5000.0,5000.0,2.388,2.194,2.415
2024-01-29,PIBL1223E188,2024-04-30,0,5.398,0,5.81,0,6.0760000000000005,5000,5000,5000,6260.0,12370.0,14307.0,5000.0,5000.0,5000.0,1.252,2.474,2.8614
2024-02-05,PIBL1223E197,2024-05-08,0,5.461,0,5.861000000000001,0,6.075,5000,5000,5000,12985.0,13940.0,20580.0,5000.0,5000.0,5000.0,2.597,2.788,4.116
2024-02-12,PIBL1223E204,2024-05-15,-14.399999999999999,5.506,0,5.8790000000000004,0,6.064,5720,5000,7000,10720.0,15790.0,22782.0,5000.0,5000.0,7000.0,2.144,3.158,3.2545714285714284
2024-02-19,PIBL1223E213,2024-05-22,10.0,5.592,0,5.9270000000000005,0,6.079,4500,5000,5000,6072.0,10260.0,14112.0,5000.0,5000.0,5000.0,1.2144,2.052,2.8224
2024-02-26,PIBL1223E222,2024-05-29,0,5.71,4.0,5.971,0,6.085,5000,4800,5000,8115.0,12410.0,15240.0,5000.0,5000.0,5000.0,1.623,2.482,3.048
2024-03-04,PIBL1223F230,2024-06-05,0,5.778,0,5.995,0,6.1,5000,5000,5000,9428.0,13310.0,14160.0,5000.0,5000.0,5000.0,1.8856,2.662,2.832
2024-03-11,PH0000056947,2024-06-11,0,5.772,0,5.966,0,6.087,5000,5000,5000,13555.0,17631.0,19522.0,5000.0,5000.0,5000.0,2.711,3.5262,3.9044
2024-03-18,PH0000056970,2024-06-19,0,5.744,0,5.9159999999999995,0,6.033,5000,5000,5000,14210.0,12670.0,20365.0,5000.0,5000.0,5000.0,2.842,2.534,4.073
2024-03-25,PH0000057002,2024-06-26,0,5.71,0,5.88,0,5.982,5000,5000,5000,15400.0,15771.0,19335.0,5000.0,5000.0,5000.0,3.08,3.1542,3.867
2024-04-01,PH0000057069,2024-07-03,0,5.704,0,5.865,0,5.965,5000,5000,7000,12928.0,16260.0,18562.0,5000.0,5000.0,7000.0,2.5856,3.252,2.6517142857142857
2024-04-08,PH0000057077,2024-07-10,0,5.772,0,5.885,0,5.9830000000000005,5000,5000,5000,10333.0,15036.0,14570.0,5000.0,5000.0,5000.0,2.0666,3.0072,2.914
2024-04-15,PH0000057085,2024-07-17,0,5.87,0,5.973,0,6.0440000000000005,5000,5000,5000,10939.0,13632.0,15260.0,5000.0,5000.0,5000.0,2.1878,2.7264,3.052
2024-04-22,PH0000057093,2024-07-24,0,5.888,0,6.002,0,6.08,5000,5000,5000,13100.0,15980.0,15760.0,5000.0,5000.0,5000.0,2.62,3.196,3.152
2024-04-29,PH000057259,2024-07-31,0,5.869,0,5.988,0,6.081,5000,5000,5000,16160.0,18590.0,16454.0,5000.0,5000.0,5000.0,3.232,3.718,3.2908
2024-05-06,PH0000057267,2024-08-07,0,5.779999999999999,0,5.93,0,6.056,5000,5000,5000,19037.0,16310.0,17600.0,5000.0,5000.0,5000.0,3.8074,3.262,3.52
2024-05-13,PH0000057317,2024-08-14,0,5.727,0,5.893000000000001,-40.0,6.037,5000,5000,7000,21412.0,19910.0,18519.0,5000.0,5000.0,5000.0,4.2824,3.982,3.7038
2024-05-20,PH0000057325,2024-08-21,0,5.712,0,5.864,0,6.007,5000,5000,5000,19105.0,19360.0,20880.0,5000.0,5000.0,5000.0,3.821,3.872,4.176
2024-05-27,PH0000057333,2024-08-28,0,5.718999999999999,0,5.886,0,6.043,5000,5000,5000,15250.0,11160.0,11885.0,5000.0,5000.0,5000.0,3.05,2.232,2.377
2024-06-03,PH0000057424,2024-09-04,0,5.698,0,5.904,0,6.046,5000,5000,5000,19066.0,11910.0,13000.0,5000.0,5000.0,5000.0,3.8132,2.382,2.6
2024-06-10,PH0000057432,2024-09-11,0,5.667,0,5.908,0,6.039,5000,5000,5000,17360.0,12560.0,12465.0,5000.0,5000.0,5000.0,3.472,2.512,2.493
2024-06-18,PH0000057440,2024-09-18,0,5.666,0,5.914,0,6.046,5000,5000,5000,17180.0,5750.0,11742.0,5000.0,5000.0,5000.0,3.436,1.15,2.3484
